service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,service_name,case_record_type,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,iamfloc,floc
3295597,3283519,,2021-03-27T17:16:00,12,Graffiti Removal,TSW,,In Process,32.70638667,-117.1534722,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295598,3289989,,2021-03-27T17:16:00,3,Encampment,Neighborhood Policing,2021-03-30T00:00:00,Closed,32.70563579,-117.1520885,1344 National Ave,92113,3,4,Downtown,,Mobile,,Large encampments that are impeding sidewalk access. Individuals participating in illegal drug use and public intoxication,SS-019676,SS-019676
3295599,3295601,,2021-03-27T17:16:00,12,Graffiti Removal,TSW,,In Process,32.706375,-117.15345,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295600,3270045,,2021-03-27T17:16:00,11,Encampment,Neighborhood Policing,2021-04-07T00:00:00,Closed,32.71471948,-117.1569766,815 E St,92101,3,4,Downtown,,Mobile,,Large encampments that are impeding sidewalk access. Individuals participating in illegal drug use and public intoxication,SS-009657,SS-009657
3295601,,,2021-03-27T17:16:00,12,Graffiti Removal,TSW,,In Process,32.70636167,-117.1534583,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295602,3178710,,2021-03-27T17:17:00,12,Traffic Sign - Maintain,TSW,,In Process,32.70636167,-117.1534278,,,3,4,Downtown,,Mobile,,Damaged,SS-014020,SS-014020
3295603,3295592,,2021-03-27T17:17:00,12,Other,TSW,,In Process,32.70637167,-117.1534055,,,3,4,Downtown,,Mobile,,Missing one of two screws,SS-014020,SS-014020
3295604,3283519,,2021-03-27T17:17:00,12,Graffiti Removal,TSW,,In Process,32.70636667,-117.1534055,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295605,3283519,,2021-03-27T17:18:00,12,Graffiti Removal,TSW,,In Process,32.70636333,-117.1534112,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295606,,,2021-03-27T17:19:00,9,Graffiti Removal,TSW,2021-04-05T00:00:00,Referred,32.70637833,-117.1533667,,,3,4,Downtown,,Mobile,This report has been referred to appropriate department or agency at migliaccio@civicsd.com,,SS-014020,SS-014020
3295607,3295592,,2021-03-27T17:19:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.70637833,-117.1533362,,,3,4,Downtown,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Missing irrigation caps and missing tree,SS-014020,SS-014020
3295608,,,2021-03-27T17:20:00,9,Graffiti Removal,TSW,2021-04-05T00:00:00,Referred,32.70639667,-117.1532972,,,3,4,Downtown,,Mobile,This report has been referred to appropriate department or agency at migliaccio@civicsd.com,,SS-014020,SS-014020
3295609,3295608,,2021-03-27T17:20:00,9,Graffiti Removal,TSW,2021-04-05T00:00:00,Referred,32.70639667,-117.153275,,,3,4,Downtown,,Mobile,This report has been referred to appropriate department or agency at migliaccio@civicsd.com,Tailgate Padres Parking Lot,SS-014020,SS-014020
3295610,3295592,,2021-03-27T17:20:00,12,Other,TSW,,In Process,32.70635333,-117.1532667,,,3,4,Downtown,,Mobile,,Exposed electrical,SS-014020,SS-014020
3295611,,,2021-03-27T17:21:00,12,Graffiti Removal,TSW,,In Process,32.70639667,-117.1530833,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295612,,40300397064,2021-03-27T17:22:00,12,Evaluate Tree for Removal/Root Prune,TSW,,In Process,32.70638333,-117.1530445,,,3,4,Downtown,,Mobile,,Dead row tree,TR-RW-0177043,SS-000369
3295613,,,2021-03-27T17:22:00,9,Graffiti Removal,TSW,2021-04-05T00:00:00,Referred,32.70641333,-117.1530445,,,3,4,Downtown,,Mobile,This report has been referred to appropriate department or agency at migliaccio@civicsd.com,,SS-014020,SS-014020
3295614,,,2021-03-27T17:22:00,12,Graffiti Removal,TSW,,In Process,32.70639667,-117.153,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295615,,,2021-03-27T17:22:00,9,Graffiti Removal,TSW,2021-04-05T00:00:00,Referred,32.70641667,-117.1529612,,,3,4,Downtown,,Mobile,This report has been referred to appropriate department or agency at migliaccio@civicsd.com,,SS-014020,SS-014020
3295616,,,2021-03-27T17:23:00,12,Graffiti Removal,TSW,,In Process,32.70639167,-117.1529305,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295617,3226494,,2021-03-27T17:23:00,12,Graffiti Removal,TSW,2021-04-08T00:00:00,Closed,32.706395,-117.1528778,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295618,,40300397103,2021-03-27T17:23:00,12,Traffic Sign - Maintain,TSW,,In Process,32.70640333,-117.1529,,,3,4,Downtown,,Mobile,,,SS-014020,SS-014020
3295619,,,2021-03-27T17:23:00,12,Graffiti Removal,TSW,,In Process,32.74896177,-117.1125734,,,9,56,Mid-City:City Heights,,Mobile,,There is gang graffiti on all 3 garage doors in the alley behind 3846 38th street between university and Wightman.,,
3295620,,,2021-03-27T17:23:00,12,Graffiti Removal,TSW,,In Process,32.70634667,-117.1527333,,,3,4,Downtown,,Mobile,,,SS-014024,SS-014024
3295621,,,2021-03-27T17:24:00,12,Graffiti Removal,TSW,,In Process,32.70642833,-117.1525333,,,3,4,Downtown,,Mobile,,,SS-014024,SS-014024
3295622,,,2021-03-27T17:24:00,2,72 Hour Violation,Parking,2021-03-29T00:00:00,Closed,32.76546,-117.14082,"4792 Panorama Dr, San Diego, Ca 92116, Usa",92116,3,28,North Park,,Mobile,,Abandoned car parked at the top of texas street,SS-026340,SS-026340
3295623,3295592,,2021-03-27T17:24:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.70643833,-117.1525195,,,3,4,Downtown,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Unsecured water valves,SS-014024,SS-014024
3295624,,,2021-03-27T17:25:00,0,Other,TSW,2021-03-27T00:00:00,Closed,32.706425,-117.1524055,,,3,4,Downtown,,Mobile,,Feces,SS-014024,SS-014024
3295625,3295624,,2021-03-27T17:26:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.70641667,-117.1523445,,,3,4,Downtown,,Mobile,This report has been referred to Field Engineering at engineering@sandiego.gov,Improperly stored construction signs,SS-014024,SS-014024
3295626,,,2021-03-27T17:26:00,12,72 Hour Violation,Parking,,New,32.92749,-117.14744,"11354 Calle Dario, San Diego, CA 92126, USA",92126,6,15,Mira Mesa,,Web,,Veh parked at loc since December of 2020,SS-024222,SS-024222
3295627,,,2021-03-27T17:26:00,12,Graffiti Removal,TSW,,In Process,32.70640833,-117.1522528,,,3,4,Downtown,,Mobile,,,SS-014024,SS-014024
3295628,3295624,,2021-03-27T17:27:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.70639167,-117.1522055,,,3,4,Downtown,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Missing irrigation well covers and missing tree,SS-014024,SS-014024
3295629,,,2021-03-27T17:27:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71050333,-117.1611555,300?398 Island Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295630,3179102,,2021-03-27T17:27:00,0,Traffic Sign - Maintain,TSW,2021-03-27T00:00:00,Closed,32.706425,-117.1521222,,,3,4,Downtown,,Mobile,,Tailgate Padres Parking Lot,SS-014024,SS-014024
3295631,,,2021-03-27T17:28:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71063333,-117.1611333,500 Fourth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295632,,,2021-03-27T17:28:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71077167,-117.1609945,517 Fourth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295633,3295624,,2021-03-27T17:28:00,0,Other,TSW,2021-03-27T00:00:00,Closed,32.70640833,-117.1520833,,,3,4,Downtown,,Mobile,,Missing lawn,SS-014024,SS-014024
3295634,,,2021-03-27T17:28:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71157,-117.160675,402 Market St,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295635,,,2021-03-27T17:29:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71259667,-117.1609805,400?498 G St,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295636,,,2021-03-27T17:29:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71265,-117.1609028,711 Fourth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295637,,,2021-03-27T17:29:00,12,Graffiti Removal,TSW,,In Process,32.70647833,-117.152,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295638,,,2021-03-27T17:29:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.714355,-117.1603167,852 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295639,,,2021-03-27T17:30:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71405,-117.1601945,820 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295640,,,2021-03-27T17:30:00,12,Graffiti Removal,TSW,,In Process,32.706555,-117.1520083,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295641,,,2021-03-27T17:30:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71393667,-117.1601778,820 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295642,,,2021-03-27T17:30:00,12,Graffiti Removal,TSW,,In Process,32.70657,-117.1519612,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295643,,40300397117,2021-03-27T17:30:00,12,Street Light Knock Over/Damage,TSW,,In Process,32.70657,-117.152,,,3,4,Downtown,,Mobile,,Wrong size cover,PL-348215,SX-014628-004
3295644,,,2021-03-27T17:31:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71366167,-117.1604528,430 F St,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295645,3179102,,2021-03-27T17:31:00,12,Traffic Sign - Maintain,TSW,,In Process,32.70656167,-117.1519862,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295646,,,2021-03-27T17:31:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.713455,-117.1602083,766 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295647,3295642,,2021-03-27T17:31:00,12,Graffiti Removal,TSW,,In Process,32.70657,-117.1519388,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295648,,,2021-03-27T17:31:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.713195,-117.1601112,743 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295649,,,2021-03-27T17:31:00,12,Graffiti Removal,TSW,,In Process,32.70666167,-117.1519695,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295650,,,2021-03-27T17:32:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71269667,-117.1602388,702 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295651,,,2021-03-27T17:32:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71237167,-117.1600945,665 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295652,3295624,,2021-03-27T17:32:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.70671333,-117.1518778,,,3,4,Downtown,,Mobile,This report has been referred to TSW Sanitation (Human Excrement) at cityofsandiegoer@cleanharbors.com,Trip hazard. Missing lawn. Urban blight. Infectious diseases in feces. Tailgate Padres Parking Lot,SS-000381,SS-000381
3295653,,,2021-03-27T17:33:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71159667,-117.1600112,510 Market St,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295654,3295666,,2021-03-27T17:33:00,12,Graffiti Removal,TSW,,In Process,32.70678,-117.1519388,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295655,,,2021-03-27T17:33:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71145,-117.1599722,521 Market St,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295656,3295624,,2021-03-27T17:33:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.706945,-117.1519555,,,3,4,Downtown,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Missing irrigation well cap,SS-000381,SS-000381
3295657,,,2021-03-27T17:34:00,12,Graffiti Removal,TSW,,In Process,32.70693833,-117.1519612,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295658,,,2021-03-27T17:34:00,0,Evaluate Tree for Removal/Root Prune,TSW,2021-03-27T00:00:00,Referred,32.73134499,-117.1507122,,,3,1,Balboa Park,BALBOA PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Dead Canary Island Palm along major pedestrian walk way in Balboa Park.,,
3295659,,,2021-03-27T17:34:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71134167,-117.1601333,568 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295660,3295664,,2021-03-27T17:34:00,12,Graffiti Removal,TSW,,In Process,32.70701167,-117.1519388,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295661,,,2021-03-27T17:34:00,12,Graffiti Removal,TSW,,In Process,32.70704167,-117.1519612,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295662,,,2021-03-27T17:34:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71105333,-117.1600945,555 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295663,,,2021-03-27T17:35:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71104167,-117.1600638,555 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295664,,,2021-03-27T17:35:00,12,Graffiti Removal,TSW,,In Process,32.70702,-117.1519305,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295665,,,2021-03-27T17:35:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.71057833,-117.16015,500 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295666,,,2021-03-27T17:36:00,12,Graffiti Removal,TSW,,In Process,32.70712833,-117.1519388,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295667,,,2021-03-27T17:36:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.70995833,-117.1600333,447 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295668,,,2021-03-27T17:36:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.709945,-117.1600583,447 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295669,3295443,,2021-03-27T17:36:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.70712833,-117.1519388,,,3,4,Downtown,,Mobile,This report has been referred to Field Engineering at engineering@sandiego.gov,Improper storage,SS-000381,SS-000381
3295670,3295657,,2021-03-27T17:36:00,12,Graffiti Removal,TSW,,In Process,32.70719167,-117.1520083,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295671,,,2021-03-27T17:36:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.70943,-117.1603778,402 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295672,,,2021-03-27T17:37:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.70943833,-117.1603612,402 Fifth Ave,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295673,,,2021-03-27T17:37:00,12,Graffiti Removal,TSW,,In Process,32.70724167,-117.1519778,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295674,,,2021-03-27T17:37:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-27T00:00:00,Referred,32.7095,-117.1611112,330 J St,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3295675,3179102,,2021-03-27T17:37:00,12,Traffic Sign - Maintain,TSW,,In Process,32.70725,-117.1519695,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295676,,,2021-03-27T17:37:00,0,Other Right-of-Way Maintenance,TSW,2021-03-27T00:00:00,Referred,32.75783161,-117.0793666,,,9,38,College Area,,Phone,This report has been referred to AT&T Fix It at attfixit@amcustomercare.att-mail.com,,SS-009989,SS-009989
3295677,3295673,,2021-03-27T17:37:00,12,Graffiti Removal,TSW,,In Process,32.70723667,-117.1519472,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295678,3295443,,2021-03-27T17:38:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.707245,-117.1519305,,,3,4,Downtown,,Mobile,This report has been referred to Water Repair (PUD) at wcm_gid@sandiego.gov,Human waste,SS-000381,SS-000381
3295679,,40300397119,2021-03-27T17:38:00,12,Sidewalk Repair Issue,TSW,,In Process,32.707305,-117.1519612,,,3,4,Downtown,,Mobile,,,SS-000381-SE1,SS-000381
3295680,,,2021-03-27T17:38:00,0,Evaluate Tree for Removal/Root Prune,TSW,2021-03-27T00:00:00,Referred,32.73487305,-117.1585607,,,3,1,Balboa Park,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Dead Canary Island Palm along major pedestrian walk way in Balboa Park.,,
3295681,,40300397066,2021-03-27T17:39:00,12,Street Light Knock Over/Damage,TSW,,In Process,32.707295,-117.1519917,,,3,4,Downtown,,Mobile,,Wrong size cover,PL-348145,SX-014560-004
3295682,,,2021-03-27T17:39:00,12,Graffiti Removal,TSW,,In Process,32.70731667,-117.1519862,,,3,4,Downtown,,Mobile,,,SS-000381,SS-000381
3295683,,,2021-03-27T17:39:00,6,72 Hour Violation,Parking,2021-04-02T00:00:00,Closed,32.72950509,-117.1223927,2232?2298 Gregory St,92104,3,28,North Park,,Mobile,,This car has been parked and hasn't moved in about 1.5 months. Looks like the back tire is nearly flat. It looks like it's a junker and someone is just choosing to 'store' it on my street which is a nice residential street with single family homes.,SS-012686,SS-012686
3295684,,,2021-03-27T17:39:00,0,Graffiti Removal,TSW,2021-03-27T00:00:00,Closed,32.70733833,-117.1520222,,,3,4,Downtown,,Mobile,,Tailgate Padres Parking Lot,SS-000380,SS-000380
3295685,,,2021-03-27T17:39:00,12,Illegal Dumping,ESD Complaint/Report,,New,32.70852333,-117.1599793,301 Fifth Ave,92101,3,4,Downtown,,Mobile,,Illegal dump looks like personal belongings on north east corner of 5th and kst,SS-000186-PV1,SS-000186-PV1
3295686,3295429,,2021-03-27T17:39:00,12,Graffiti Removal,TSW,,In Process,32.70748667,-117.1519612,,,3,4,Downtown,,Mobile,,,SS-000380,SS-000380
3295687,3295429,,2021-03-27T17:40:00,12,Graffiti Removal,TSW,,In Process,32.70748833,-117.1519612,,,3,4,Downtown,,Mobile,,,SS-000380,SS-000380
3295688,3295448,,2021-03-27T17:40:00,12,Traffic Sign - Maintain,TSW,,In Process,32.70747,-117.1519167,,,3,4,Downtown,,Mobile,,,SS-000380,SS-000380
3295689,,,2021-03-27T17:40:00,12,Graffiti Removal,TSW,,In Process,32.70746667,-117.1518778,,,3,4,Downtown,,Mobile,,,SS-000380,SS-000380
3295690,,,2021-03-27T17:41:00,12,Encroachment,ESD Complaint/Report,,In Process,32.70745833,-117.1513888,1400 L St,,3,4,Downtown,,Mobile,,,,
3295691,3295679,,2021-03-27T17:41:00,12,Sidewalk Repair Issue,TSW,,In Process,32.70743,-117.1514667,,,3,4,Downtown,,Mobile,,Damaged,SS-015397-SE1,SS-015397
3295692,,40300397150,2021-03-27T17:42:00,12,Street Light Knock Over/Damage,TSW,,In Process,32.70745833,-117.1514972,,,3,4,Downtown,,Mobile,,Damaged light fixture,PL-316560,SS-015397-001
3295693,,,2021-03-27T17:42:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.707445,-117.1515278,,,3,4,Downtown,,Mobile,This report has been referred to SDG&E at info@sdge.com,Missing vault cover,SS-015397,SS-015397
3295694,,,2021-03-27T17:42:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.707425,-117.1515278,,,3,4,Downtown,,Mobile,This report has been referred to SDG&E at info@sdge.com,Missing vault covers,SS-015397,SS-015397
3295695,,40300397133,2021-03-27T17:44:00,12,Pothole,TSW,,In Process,32.69410664,-117.0276538,,,4,44,Skyline-Paradise Hills,,Mobile,,Trench no filled out completely on both sides of the new concrete strip,SS-017393-PV1,SS-017393-PV1
3295696,3295443,,2021-03-27T17:44:00,0,Other,TSW,2021-03-27T00:00:00,Closed,32.70740833,-117.15165,,,3,4,Downtown,,Mobile,,Damaged cover,SS-015397,SS-015397
3295697,3295443,,2021-03-27T17:44:00,0,Other,TSW,2021-03-27T00:00:00,Referred,32.70739667,-117.1516722,,,3,4,Downtown,,Mobile,This report has been referred to Water Repair (PUD) at wcm_gid@sandiego.gov,Damaged,SS-015397,SS-015397
